Date;Heures;Conso_stade;Conso_scolaire;Conso_inactif;Conso_Actif;Solaire
17/03/2020;10:00;0.231;12;0.51;0.9;4038
17/03/2020;11:00;0.2475;12.6;0.53;0.85;4322
17/03/2020;12:00;0.297;11.1;0.49;1;4261
17/03/2020;13:00;0.2805;6.6;0.53;1.05;3803
17/03/2020;14:00;0.2541;11.7;0.54;0.78;3211
17/03/2020;15:00;0.2904;12.3;0.53;0.92;2653
17/03/2020;16:00;0.3102;12.9;0.53;0.99;723
17/03/2020;17:00;0.528;14.1;1.2;1.2;282
17/03/2020;18:00;0.627;9.24;2.53;2.53;0
17/03/2020;19:00;0.66;7.5;2.26;2.26;0
17/03/2020;20:00;0.627;6.6;1.4;1.4;0
17/03/2020;21:00;0.594;5.7;1.86;1.86;0
17/03/2020;22:00;0.561;3.6;1.27;1.26;0
17/03/2020;23:00;0.528;3.3;1.2;1.2;0
18/03/2020;00:00;0.561;2.64;0.86;0.73;0
18/03/2020;01:00;0.495;2.25;0.73;0.6;0
18/03/2020;02:00;0.297;1.95;0.6;0.56;0
18/03/2020;03:00;0.297;1.98;0.6;0.57;0
18/03/2020;04:00;0.297;1.8;0.6;0.56;0
18/03/2020;05:00;0.396;2.1;1;1;140
18/03/2020;06:00;0.363;3.9;1.8;2.7;427
18/03/2020;07:00;0.297;5.1;1.9;2.9;1747
18/03/2020;08:00;0.297;9.3;1.6;2.4;3625
18/03/2020;09:00;0.2805;10.8;1.2;1.8;5131
18/03/2020;10:00;0.264;12;0.53;0.96;6103
18/03/2020;11:00;0.264;12.6;0.54;1.03;6576
18/03/2020;12:00;0.264;11.1;0.53;0.91;6428
18/03/2020;13:00;0.264;6.6;0.53;0.85;5849
18/03/2020;14:00;0.264;11.7;0.53;0.93;4917
18/03/2020;15:00;0.297;12.3;0.55;1.1;3466
18/03/2020;16:00;0.297;12.9;0.53;0.69;1693
18/03/2020;17:00;0.528;14.1;1.2;1.2;379
18/03/2020;18:00;0.594;9.24;2.54;2.53;0
18/03/2020;19:00;0.627;7.5;2.27;2.26;0
18/03/2020;20:00;0.627;6.6;1.4;1.4;0
18/03/2020;21:00;0.594;5.7;1.87;1.87;0
18/03/2020;22:00;0.627;3.6;1.26;1.26;0
18/03/2020;23:00;0.561;3.3;1.2;1.2;0
19/03/2020;00:00;0.561;2.64;0.73;0.73;0
19/03/2020;01:00;0.495;2.25;0.6;0.6;0
19/03/2020;02:00;0.297;1.95;0.57;0.56;0
19/03/2020;03:00;0.297;1.98;0.56;0.56;0
19/03/2020;04:00;0.297;1.8;0.55;0.56;0
19/03/2020;05:00;0.396;2.1;1;1;140
19/03/2020;06:00;0.363;3.9;1.8;2.7;461
19/03/2020;07:00;0.297;5.1;1.9;2.9;1836
19/03/2020;08:00;0.297;9.3;1.6;2.4;3630
19/03/2020;09:00;0.2805;10.8;1.2;1.8;4979
19/03/2020;10:00;0.264;12;0.51;0.9;5838
19/03/2020;11:00;0.264;12.6;0.53;0.85;6278
19/03/2020;12:00;0.264;11.1;0.49;1;6166
19/03/2020;13:00;0.264;6.6;0.53;1.05;5583
19/03/2020;14:00;0.264;11.7;0.54;0.78;4656
19/03/2020;15:00;0.297;12.3;0.53;0.92;3173
19/03/2020;16:00;0.297;12.9;0.53;0.99;1503
19/03/2020;17:00;0.528;14.1;1.2;1.2;341
19/03/2020;18:00;0.594;9.24;2.53;2.53;132
19/03/2020;19:00;0.627;7.5;2.26;2.26;0
19/03/2020;20:00;0.627;6.6;1.4;1.4;0
19/03/2020;21:00;0.594;5.7;1.86;1.86;0
19/03/2020;22:00;0.627;3.6;1.27;1.26;0
19/03/2020;23:00;0.561;3.3;1.2;1.2;0
20/03/2020;00:00;0.561;2.64;0.9;0.73;0
20/03/2020;01:00;0.495;2.25;0.85;0.6;0
20/03/2020;02:00;0.297;1.95;0.62;0.56;0
20/03/2020;03:00;0.297;1.98;0.6;0.57;0
20/03/2020;04:00;0.297;1.8;0.58;0.56;0
20/03/2020;05:00;0.396;2.1;1;1;144
20/03/2020;06:00;0.363;3.9;1.3;2.7;449
20/03/2020;07:00;0.297;5.1;1.9;2.9;1729
20/03/2020;08:00;0.297;9.3;1.6;2.4;3507
20/03/2020;09:00;0.2805;10.8;1.2;1.8;4842
20/03/2020;10:00;0.264;12;0.51;0.96;5741
20/03/2020;11:00;0.264;12.6;0.53;1.03;6026
20/03/2020;12:00;0.264;11.1;0.49;0.91;6087
20/03/2020;13:00;0.264;6.6;0.53;0.85;5593
20/03/2020;14:00;0.264;11.7;0.54;0.93;4715
20/03/2020;15:00;0.297;12.3;0.53;1.1;3343
20/03/2020;16:00;0.297;12.9;0.53;0.69;1627
20/03/2020;17:00;0.528;14.1;1.2;1.2;396
20/03/2020;18:00;0.594;9.24;1.7;2.53;136
20/03/2020;19:00;0.627;7.5;2.83;2.26;0
20/03/2020;20:00;0.627;6.6;2.9;2.3;0
20/03/2020;21:00;0.594;5.7;3.1;2.51;0
20/03/2020;22:00;0.627;3.6;3.4;2.6;0
20/03/2020;23:00;0.561;3.3;2.8;1.8;0
21/03/2020;00:00;0.561;2.64;1.95;0.73;0
21/03/2020;01:00;0.495;2.25;1.2;0.65;0
21/03/2020;02:00;0.297;1.95;0.9;0.58;0
21/03/2020;03:00;0.297;1.98;0.85;0.57;0
21/03/2020;04:00;0.297;1.8;0.62;0.56;0
21/03/2020;05:00;0.396;2.1;0.6;0.9;143
21/03/2020;06:00;0.363;2.4;0.58;1.9;443
21/03/2020;07:00;0.297;2.1;1;2.9;1669
21/03/2020;08:00;0.297;1.95;1.3;2.4;3169
21/03/2020;09:00;0.2805;1.98;1.5;1.8;4329
21/03/2020;10:00;0.264;1.8;1.7;1.2;5145
21/03/2020;11:00;0.264;2.1;1.9;1.1;5454
21/03/2020;12:00;0.264;1.95;2.1;1.6;5419
21/03/2020;13:00;0.264;2.25;2.15;1.8;5143
21/03/2020;14:00;0.264;1.95;2.45;1.5;4425
21/03/2020;15:00;0.297;2.01;2.5;1.4;3181
21/03/2020;16:00;0.297;1.8;2.51;1.55;1623
21/03/2020;17:00;0.528;2.1;2.35;1.9;402
21/03/2020;18:00;0.594;2.67;2.62;2.55;135
21/03/2020;19:00;0.627;2.25;2.65;2.7;0
21/03/2020;20:00;0.627;1.95;2.7;2;0
21/03/2020;21:00;0.594;2.1;2.83;2.4;0
21/03/2020;22:00;0.627;1.8;2.9;2.5;0
21/03/2020;23:00;0.561;2.13;3.1;1.9;0
22/03/2020;00:00;0.594;0.9;1.47;1.8;0
22/03/2020;01:00;0.561;0.7;1.1;1.1;0
22/03/2020;02:00;0.363;0.6;0.9;0.73;0
22/03/2020;03:00;0.3465;0.65;0.85;0.67;0
22/03/2020;04:00;0.33;0.5;0.62;0.67;0
22/03/2020;05:00;0.396;0.7;0.6;0.59;141
22/03/2020;06:00;0.363;1.86;0.58;1.3;416
22/03/2020;07:00;0.297;1.89;1;1.9;1514
22/03/2020;08:00;0.297;1.9;1.3;2.4;2968
22/03/2020;09:00;0.2805;1.92;1.4;2.5;4278
22/03/2020;10:00;0.231;1.8;1.6;2.47;5133
22/03/2020;11:00;0.2475;2;1.9;2;5504
22/03/2020;12:00;0.297;2.2;2.1;2.53;5376
22/03/2020;13:00;0.2805;1.2;2.15;2.8;4978
22/03/2020;14:00;0.2541;1.95;2.45;2.1;4177
22/03/2020;15:00;0.2904;1.83;2.5;1.9;2948
22/03/2020;16:00;0.3102;1.8;2.51;2.06;1487
22/03/2020;17:00;0.528;2.1;2.35;1.2;382
22/03/2020;18:00;0.627;2.7;2.62;2.57;133
22/03/2020;19:00;0.66;1.15;2.65;2.8;0
22/03/2020;20:00;0.627;1.95;2.7;2.9;0
22/03/2020;21:00;0.597;0.49;2.52;3.1;0
22/03/2020;22:00;0.561;1.8;2.1;2.87;0
22/03/2020;23:00;0.528;1.6;1.4;2.02;0
23/03/2020;00:00;0.594;2.64;0.86;0.86;0
23/03/2020;01:00;0.561;2.25;0.73;0.73;0
23/03/2020;02:00;0.363;1.95;0.6;0.9;0
23/03/2020;03:00;0.3465;1.98;0.6;0.9;0
23/03/2020;04:00;0.33;1.8;0.6;0.9;0
23/03/2020;05:00;0.396;2.1;1;1.5;150
23/03/2020;06:00;0.363;3.9;1.8;2.7;478
23/03/2020;07:00;0.297;5.1;1.9;2.9;1602
23/03/2020;08:00;0.297;9.3;1.6;2.4;3025
23/03/2020;09:00;0.2805;10.8;1.2;1.8;4276
23/03/2020;10:00;0.231;12;0.53;0.9;4802
23/03/2020;11:00;0.2475;12.6;0.54;0.8;4861
23/03/2020;12:00;0.297;11.1;0.53;0.95;4676
23/03/2020;13:00;0.2805;6.6;0.53;1.1;4439
23/03/2020;14:00;0.2541;11.7;0.53;1.05;3890
23/03/2020;15:00;0.2904;12.3;0.55;0.9;2916
23/03/2020;16:00;0.3102;12.9;0.53;1.1;1606
23/03/2020;17:00;0.528;14.1;1.2;1.8;430
23/03/2020;18:00;0.627;9.24;2.54;2.53;139
23/03/2020;19:00;0.66;7.5;2.27;2.26;0
23/03/2020;20:00;0.627;6.6;1.4;1.4;0
23/03/2020;21:00;0.597;5.7;1.87;1.86;0
23/03/2020;22:00;0.561;3.6;1.26;1.26;0
23/03/2020;23:00;0.528;3.3;1.2;1.2;0
24/03/2020;00:00;0.561;2.64;0.73;0.73;0
24/03/2020;01:00;0.495;2.25;0.6;0.6;0
24/03/2020;02:00;0.297;1.95;0.57;0.56;0
24/03/2020;03:00;0.297;1.98;0.56;0.56;0
24/03/2020;04:00;0.297;1.8;0.55;0.56;0
24/03/2020;05:00;0.396;2.1;1;1;145
24/03/2020;06:00;0.363;3.9;1.8;2.7;472
24/03/2020;07:00;0.297;5.1;1.9;2.9;1696
24/03/2020;08:00;0.297;9.3;1.6;2.4;3288
24/03/2020;09:00;0.2805;10.8;1.2;1.8;4475
24/03/2020;10:00;0.264;12;0.51;0.9;5215
24/03/2020;11:00;0.264;12.6;0.53;0.85;5553
24/03/2020;12:00;0.264;11.1;0.49;1;5507
24/03/2020;13:00;0.264;6.6;0.53;1.05;5169
24/03/2020;14:00;0.264;11.7;0.54;0.78;4467
24/03/2020;15:00;0.297;12.3;0.53;0.92;3344
24/03/2020;16:00;0.297;12.9;0.53;0.99;1794
24/03/2020;17:00;0.528;14.1;1.2;1.2;487
24/03/2020;18:00;0.594;9.24;2.53;2.53;138
24/03/2020;19:00;0.627;7.5;2.26;2.26;0
24/03/2020;20:00;0.627;6.6;1.4;1.4;0
24/03/2020;21:00;0.594;5.7;1.86;1.86;0
24/03/2020;22:00;0.627;3.6;1.27;1.26;0
24/03/2020;23:00;0.561;3.3;1.2;1.2;0
25/03/2020;00:00;0.561;2.64;0.86;0.73;0
25/03/2020;01:00;0.495;2.25;0.73;0.6;0
25/03/2020;02:00;0.297;1.95;0.6;0.56;0
25/03/2020;03:00;0.297;1.98;0.6;0.57;0
25/03/2020;04:00;0.297;1.8;0.6;0.56;0
25/03/2020;05:00;0.396;2.1;1;1;155
25/03/2020;06:00;0.363;3.9;1.8;2.7;627
25/03/2020;07:00;0.297;5.1;1.9;2.9;2290
25/03/2020;08:00;0.297;9.3;1.6;2.4;4146
25/03/2020;09:00;0.2805;10.8;1.2;1.8;5600
25/03/2020;10:00;0.264;12;0.53;0.96;6429
25/03/2020;11:00;0.264;12.6;0.54;1.03;6707
25/03/2020;12:00;0.264;11.1;0.53;0.91;6503
25/03/2020;13:00;0.264;6.6;0.53;0.85;6060
25/03/2020;14:00;0.264;11.7;0.53;0.93;5028
25/03/2020;15:00;0.297;12.3;0.55;1.1;3683
25/03/2020;16:00;0.297;12.9;0.53;0.69;1971
25/03/2020;17:00;0.528;14.1;1.2;1.2;519
25/03/2020;18:00;0.594;9.24;2.54;2.53;142
25/03/2020;19:00;0.627;7.5;2.27;2.26;0
25/03/2020;20:00;0.627;6.6;1.4;1.4;0
25/03/2020;21:00;0.594;5.7;1.87;1.87;0
25/03/2020;22:00;0.627;3.6;1.26;1.26;0
25/03/2020;23:00;0.561;3.3;1.2;1.2;0
26/03/2020;00:00;0.561;2.64;0.73;0.73;0
26/03/2020;01:00;0.495;2.25;0.6;0.6;0
26/03/2020;02:00;0.297;1.95;0.57;0.56;0
26/03/2020;03:00;0.297;1.98;0.56;0.56;0
26/03/2020;04:00;0.297;1.8;0.55;0.56;0
26/03/2020;05:00;0.396;2.1;1;1;157
26/03/2020;06:00;0.363;3.9;1.8;2.7;576
26/03/2020;07:00;0.297;5.1;1.9;2.9;2033
26/03/2020;08:00;0.297;9.3;1.6;2.4;3858
26/03/2020;09:00;0.2805;10.8;1.2;1.8;5250
26/03/2020;10:00;0.264;12;0.51;0.9;6152
26/03/2020;11:00;0.264;12.6;0.53;0.85;6392
26/03/2020;12:00;0.264;11.1;0.49;1;6168
26/03/2020;13:00;0.264;6.6;0.53;1.05;5592
26/03/2020;14:00;0.264;11.7;0.54;0.78;4639
26/03/2020;15:00;0.297;12.3;0.53;0.92;3302
26/03/2020;16:00;0.297;12.9;0.53;0.99;1688
26/03/2020;17:00;0.528;14.1;1.2;1.2;473
26/03/2020;18:00;0.594;9.24;2.53;2.53;144
26/03/2020;19:00;0.627;7.5;2.26;2.26;0
26/03/2020;20:00;0.627;6.6;1.4;1.4;0
26/03/2020;21:00;0.594;5.7;1.86;1.86;0
26/03/2020;22:00;0.627;3.6;1.27;1.26;0
26/03/2020;23:00;0.561;3.3;1.2;1.2;0
27/03/2020;00:00;0.561;2.64;0.9;0.73;0
27/03/2020;01:00;0.495;2.25;0.85;0.6;0
27/03/2020;02:00;0.297;1.95;0.62;0.56;0
27/03/2020;03:00;0.297;1.98;0.6;0.57;0
27/03/2020;04:00;0.297;1.8;0.58;0.56;0
27/03/2020;05:00;0.396;2.1;1;1;155
27/03/2020;06:00;0.363;3.9;1.3;2.7;564
27/03/2020;07:00;0.297;5.1;1.9;2.9;2001
27/03/2020;08:00;0.297;9.3;1.6;2.4;3760
27/03/2020;09:00;0.2805;10.8;1.2;1.8;5218
27/03/2020;10:00;0.264;12;0.51;0.96;6087
27/03/2020;11:00;0.264;12.6;0.53;1.03;6404
27/03/2020;12:00;0.264;11.1;0.49;0.91;6208
27/03/2020;13:00;0.264;6.6;0.53;0.85;5720
27/03/2020;14:00;0.264;11.7;0.54;0.93;4822
27/03/2020;15:00;0.297;12.3;0.53;1.1;3445
27/03/2020;16:00;0.297;12.9;0.53;0.69;1796
27/03/2020;17:00;0.528;14.1;1.2;1.2;516
27/03/2020;18:00;0.594;9.24;1.7;2.53;141
27/03/2020;19:00;0.627;7.5;2.83;2.26;0
27/03/2020;20:00;0.627;6.6;2.9;2.3;0
27/03/2020;21:00;0.594;5.7;3.1;2.51;0
27/03/2020;22:00;0.627;3.6;3.4;2.6;0
27/03/2020;23:00;0.561;3.3;2.8;1.8;0
28/03/2020;00:00;0.561;2.64;1.95;0.73;0
28/03/2020;01:00;0.495;2.25;1.2;0.65;0
28/03/2020;02:00;0.297;1.95;0.9;0.58;0
28/03/2020;03:00;0.297;1.98;0.85;0.57;0
28/03/2020;04:00;0.297;1.8;0.62;0.56;0
28/03/2020;05:00;0.396;2.1;0.6;0.9;158
28/03/2020;06:00;0.363;2.4;0.58;1.9;657
28/03/2020;07:00;0.297;2.1;1;2.9;2153
28/03/2020;08:00;0.297;1.95;1.3;2.4;3976
28/03/2020;09:00;0.2805;1.98;1.5;1.8;5468
28/03/2020;10:00;0.264;1.8;1.7;1.2;6458
28/03/2020;11:00;0.264;2.1;1.9;1.1;6826
28/03/2020;12:00;0.264;1.95;2.1;1.6;6806
28/03/2020;13:00;0.264;2.25;2.15;1.8;6278
28/03/2020;14:00;0.264;1.95;2.45;1.5;5355
28/03/2020;15:00;0.297;2.01;2.5;1.4;3843
28/03/2020;16:00;0.297;1.8;2.51;1.55;1970
28/03/2020;17:00;0.528;2.1;2.35;1.9;537
28/03/2020;18:00;0.594;2.67;2.62;2.55;151
28/03/2020;19:00;0.627;2.25;2.65;2.7;0
28/03/2020;20:00;0.627;1.95;2.7;2;0
28/03/2020;21:00;0.594;2.1;2.83;2.4;0
28/03/2020;22:00;0.627;1.8;2.9;2.5;0
28/03/2020;23:00;0.561;2.13;3.1;1.9;0
29/03/2020;00:00;0.594;0.9;1.47;1.8;0
29/03/2020;01:00;0.561;0.7;1.1;1.1;0
29/03/2020;02:00;0.363;0.6;0.9;0.73;0
29/03/2020;03:00;0.3465;0.65;0.85;0.67;0
29/03/2020;04:00;0.33;0.5;0.62;0.67;167
29/03/2020;05:00;0.396;0.7;0.6;0.59;583
29/03/2020;06:00;0.363;1.86;0.58;1.3;1783
29/03/2020;07:00;0.297;1.89;1;1.9;3157
29/03/2020;08:00;0.297;1.9;1.3;2.4;4238
29/03/2020;09:00;0.2805;1.92;1.4;2.5;4802
29/03/2020;10:00;0.231;1.8;1.6;2.47;4777
29/03/2020;11:00;0.2475;2;1.9;2;4520
29/03/2020;12:00;0.297;2.2;2.1;2.53;4024
29/03/2020;13:00;0.2805;1.2;2.15;2.8;3081
29/03/2020;14:00;0.2541;1.95;2.45;2.1;2006
29/03/2020;15:00;0.2904;1.83;2.5;1.9;1005
29/03/2020;16:00;0.3102;1.8;2.51;2.06;327
29/03/2020;17:00;0.528;2.1;2.35;1.2;143
29/03/2020;18:00;0.627;2.7;2.62;2.57;0
29/03/2020;19:00;0.66;1.15;2.65;2.8;0
29/03/2020;20:00;0.627;1.95;2.7;2.9;0
29/03/2020;21:00;0.597;0.49;2.52;3.1;0
29/03/2020;22:00;0.561;1.8;2.1;2.87;0
29/03/2020;23:00;0.528;1.6;1.4;2.02;0
30/03/2020;00:00;0.594;2.64;0.86;0.86;0
30/03/2020;01:00;0.561;2.25;0.73;0.73;0
30/03/2020;02:00;0.363;1.95;0.6;0.9;0
30/03/2020;03:00;0.3465;1.98;0.6;0.9;0
30/03/2020;04:00;0.33;1.8;0.6;0.9;164
30/03/2020;05:00;0.396;2.1;1;1.5;495
30/03/2020;06:00;0.363;3.9;1.8;2.7;1321
30/03/2020;07:00;0.297;5.1;1.9;2.9;2286
30/03/2020;08:00;0.297;9.3;1.6;2.4;3197
30/03/2020;09:00;0.2805;10.8;1.2;1.8;3910
30/03/2020;10:00;0.231;12;0.53;0.9;4239
30/03/2020;11:00;0.2475;12.6;0.54;0.8;4209
30/03/2020;12:00;0.297;11.1;0.53;0.95;3974
30/03/2020;13:00;0.2805;6.6;0.53;1.1;3408
30/03/2020;14:00;0.2541;11.7;0.53;1.05;2496
30/03/2020;15:00;0.2904;12.3;0.55;0.9;1360
30/03/2020;16:00;0.3102;12.9;0.53;1.1;431
30/03/2020;17:00;0.528;14.1;1.2;1.8;158
30/03/2020;18:00;0.627;9.24;2.54;2.53;0
30/03/2020;19:00;0.66;7.5;2.27;2.26;0
30/03/2020;20:00;0.627;6.6;1.4;1.4;0
30/03/2020;21:00;0.597;5.7;1.87;1.86;0
30/03/2020;22:00;0.561;3.6;1.26;1.26;0
30/03/2020;23:00;0.528;3.3;1.2;1.2;0
31/03/2020;00:00;0.594;2.64;0.73;0.73;0
31/03/2020;01:00;0.561;2.25;0.6;0.6;0
31/03/2020;02:00;0.363;1.95;0.57;0.56;0
31/03/2020;03:00;0.3465;1.98;0.56;0.56;0
31/03/2020;04:00;0.33;1.8;0.55;0.56;186
31/03/2020;05:00;0.396;2.1;1;1;711
31/03/2020;06:00;0.363;3.9;1.8;2.7;2059
31/03/2020;07:00;0.297;5.1;1.9;2.9;3537
31/03/2020;08:00;0.297;9.3;1.6;2.4;4746
31/03/2020;09:00;0.2805;10.8;1.2;1.8;5621
31/03/2020;10:00;0.231;12;0.51;0.9;6159
31/03/2020;11:00;0.2475;12.6;0.53;0.85;6254
31/03/2020;12:00;0.297;11.1;0.49;1;5743
31/03/2020;13:00;0.2805;6.6;0.53;1.05;4846
31/03/2020;14:00;0.2541;11.7;0.54;0.78;3485
31/03/2020;15:00;0.2904;12.3;0.53;0.92;1965
31/03/2020;16:00;0.3102;12.9;0.53;0.99;570
31/03/2020;17:00;0.528;14.1;1.2;1.2;150
31/03/2020;18:00;0.627;9.24;2.53;2.53;0
31/03/2020;19:00;0.66;7.5;2.26;2.26;0
31/03/2020;20:00;0.627;6.6;1.4;1.4;0
31/03/2020;21:00;0.594;5.7;1.86;1.86;0
31/03/2020;22:00;0.561;3.6;1.27;1.26;0
31/03/2020;23:00;0.528;3.3;1.2;1.2;0
01/04/2020;00:00;0.561;2.64;0.86;0.73;0
01/04/2020;01:00;0.495;2.25;0.73;0.6;0
01/04/2020;02:00;0.297;1.95;0.6;0.56;0
01/04/2020;03:00;0.297;1.98;0.6;0.57;0
01/04/2020;04:00;0.297;1.8;0.6;0.56;174
01/04/2020;05:00;0.396;2.1;1;1;721
01/04/2020;06:00;0.363;3.9;1.8;2.7;2163
01/04/2020;07:00;0.297;5.1;1.9;2.9;3753
01/04/2020;08:00;0.297;9.3;1.6;2.4;5118
01/04/2020;09:00;0.2805;10.8;1.2;1.8;5850
01/04/2020;10:00;0.264;12;0.53;0.96;5822
01/04/2020;11:00;0.264;12.6;0.54;1.03;5508
01/04/2020;12:00;0.264;11.1;0.53;0.91;5113
01/04/2020;13:00;0.264;6.6;0.53;0.85;4426
01/04/2020;14:00;0.264;11.7;0.53;0.93;3352
01/04/2020;15:00;0.297;12.3;0.55;1.1;1884
01/04/2020;16:00;0.297;12.9;0.53;0.69;578
01/04/2020;17:00;0.528;14.1;1.2;1.2;153
01/04/2020;18:00;0.594;9.24;2.54;2.53;0
01/04/2020;19:00;0.627;7.5;2.27;2.26;0
01/04/2020;20:00;0.627;6.6;1.4;1.4;0
01/04/2020;21:00;0.594;5.7;1.87;1.87;0
01/04/2020;22:00;0.627;3.6;1.26;1.26;0
01/04/2020;23:00;0.561;3.3;1.2;1.2;0
02/04/2020;00:00;0.561;2.64;0.73;0.73;0
02/04/2020;01:00;0.495;2.25;0.6;0.6;0
02/04/2020;02:00;0.297;1.95;0.57;0.56;0
02/04/2020;03:00;0.297;1.98;0.56;0.56;0
02/04/2020;04:00;0.297;1.8;0.55;0.56;184
02/04/2020;05:00;0.396;2.1;1;1;730
02/04/2020;06:00;0.363;3.9;1.8;2.7;2115
02/04/2020;07:00;0.297;5.1;1.9;2.9;3686
02/04/2020;08:00;0.297;9.3;1.6;2.4;4907
02/04/2020;09:00;0.2805;10.8;1.2;1.8;5475
02/04/2020;10:00;0.264;12;0.51;0.9;5559
02/04/2020;11:00;0.264;12.6;0.53;0.85;5460
02/04/2020;12:00;0.264;11.1;0.49;1;5182
02/04/2020;13:00;0.264;6.6;0.53;1.05;4598
02/04/2020;14:00;0.264;11.7;0.54;0.78;3416
02/04/2020;15:00;0.297;12.3;0.53;0.92;2036
02/04/2020;16:00;0.297;12.9;0.53;0.99;633
02/04/2020;17:00;0.528;14.1;1.2;1.2;154
02/04/2020;18:00;0.594;9.24;2.53;2.53;0
02/04/2020;19:00;0.627;7.5;2.26;2.26;0
02/04/2020;20:00;0.627;6.6;1.4;1.4;0
02/04/2020;21:00;0.594;5.7;1.86;1.86;0
02/04/2020;22:00;0.627;3.6;1.27;1.26;0
02/04/2020;23:00;0.561;3.3;1.2;1.2;0
03/04/2020;00:00;0.561;2.64;0.9;0.73;0
03/04/2020;01:00;0.495;2.25;0.85;0.6;0
03/04/2020;02:00;0.297;1.95;0.62;0.56;0
03/04/2020;03:00;0.297;1.98;0.6;0.57;0
03/04/2020;04:00;0.297;1.8;0.58;0.56;188
03/04/2020;05:00;0.396;2.1;1;1;832
03/04/2020;06:00;0.363;3.9;1.3;2.7;2512
03/04/2020;07:00;0.297;5.1;1.9;2.9;4257
03/04/2020;08:00;0.297;9.3;1.6;2.4;5580
03/04/2020;09:00;0.2805;10.8;1.2;1.8;6369
03/04/2020;10:00;0.264;12;0.51;0.96;6670
03/04/2020;11:00;0.264;12.6;0.53;1.03;6354
03/04/2020;12:00;0.264;11.1;0.49;0.91;5742
03/04/2020;13:00;0.264;6.6;0.53;0.85;4865
03/04/2020;14:00;0.264;11.7;0.54;0.93;3693
03/04/2020;15:00;0.297;12.3;0.53;1.1;2128
03/04/2020;16:00;0.297;12.9;0.53;0.69;663
03/04/2020;17:00;0.528;14.1;1.2;1.2;160
03/04/2020;18:00;0.594;9.24;1.7;2.53;0
03/04/2020;19:00;0.627;7.5;2.83;2.26;0
03/04/2020;20:00;0.627;6.6;2.9;2.3;0
03/04/2020;21:00;0.594;5.7;3.1;2.51;0
03/04/2020;22:00;0.627;3.6;3.4;2.6;0
03/04/2020;23:00;0.561;3.3;2.8;1.8;0
04/04/2020;00:00;0.561;2.64;1.95;0.73;0
04/04/2020;01:00;0.495;2.25;1.2;0.65;0
04/04/2020;02:00;0.297;1.95;0.9;0.58;0
04/04/2020;03:00;0.297;1.98;0.85;0.57;0
04/04/2020;04:00;0.297;1.8;0.62;0.56;203
04/04/2020;05:00;0.396;2.1;0.6;0.9;995
04/04/2020;06:00;0.363;2.4;0.58;1.9;2943
04/04/2020;07:00;0.297;2.1;1;2.9;4901
04/04/2020;08:00;0.297;1.95;1.3;2.4;6276
04/04/2020;09:00;0.2805;1.98;1.5;1.8;7072
04/04/2020;10:00;0.264;1.8;1.7;1.2;7360
04/04/2020;11:00;0.264;2.1;1.9;1.1;7310
04/04/2020;12:00;0.264;1.95;2.1;1.6;6884
04/04/2020;13:00;0.264;2.25;2.15;1.8;5973
04/04/2020;14:00;0.264;1.95;2.45;1.5;4533
04/04/2020;15:00;0.297;2.01;2.5;1.4;2583
04/04/2020;16:00;0.297;1.8;2.51;1.55;763
04/04/2020;17:00;0.528;2.1;2.35;1.9;160
04/04/2020;18:00;0.594;2.67;2.62;2.55;0
04/04/2020;19:00;0.627;2.25;2.65;2.7;0
04/04/2020;20:00;0.627;1.95;2.7;2;0
04/04/2020;21:00;0.594;2.1;2.83;2.4;0
04/04/2020;22:00;0.627;1.8;2.9;2.5;0
04/04/2020;23:00;0.561;2.13;3.1;1.9;0
05/04/2020;00:00;0.594;0.9;1.47;1.8;0
05/04/2020;01:00;0.561;0.7;1.1;1.1;0
05/04/2020;02:00;0.363;0.6;0.9;0.73;0
05/04/2020;03:00;0.3465;0.65;0.85;0.67;0
05/04/2020;04:00;0.33;0.5;0.62;0.67;207
05/04/2020;05:00;0.396;0.7;0.6;0.59;1002
05/04/2020;06:00;0.363;1.86;0.58;1.3;2971
05/04/2020;07:00;0.297;1.89;1;1.9;4889
05/04/2020;08:00;0.297;1.9;1.3;2.4;6238
05/04/2020;09:00;0.2805;1.92;1.4;2.5;7019
05/04/2020;10:00;0.231;1.8;1.6;2.47;7264
05/04/2020;11:00;0.2475;2;1.9;2;7209
05/04/2020;12:00;0.297;2.2;2.1;2.53;6693
05/04/2020;13:00;0.2805;1.2;2.15;2.8;5667
05/04/2020;14:00;0.2541;1.95;2.45;2.1;4249
05/04/2020;15:00;0.2904;1.83;2.5;1.9;2350
05/04/2020;16:00;0.3102;1.8;2.51;2.06;686
05/04/2020;17:00;0.528;2.1;2.35;1.2;159
05/04/2020;18:00;0.627;2.7;2.62;2.57;0
05/04/2020;19:00;0.66;1.15;2.65;2.8;0
05/04/2020;20:00;0.627;1.95;2.7;2.9;0
05/04/2020;21:00;0.597;0.49;2.52;3.1;0
05/04/2020;22:00;0.561;1.8;2.1;2.87;0
05/04/2020;23:00;0.528;1.6;1.4;2.02;0
06/04/2020;00:00;0.594;2.64;0.86;0.86;0
06/04/2020;01:00;0.561;2.25;0.73;0.73;0
06/04/2020;02:00;0.363;1.95;0.6;0.9;0
06/04/2020;03:00;0.3465;1.98;0.6;0.9;0
06/04/2020;04:00;0.33;1.8;0.6;0.9;203
06/04/2020;05:00;0.396;2.1;1;1.5;817
